video_id,comment_text,like_count
w_eWmUgqHLU,Slk Bruno é melhor cara kakakaka,0
w_eWmUgqHLU,"Muito bom kakakakka, tem q ter mais com certezaaa kakakakkak",0
w_eWmUgqHLU,🎉😂❤,0
w_eWmUgqHLU,Finalmente BRINOOOOOOOO🙌🏻🙌🏻🙌🏻🙌🏻,0
w_eWmUgqHLU,QUE VIDEO BOM MANO,0
w_eWmUgqHLU,Brino marcando presença,0
w_eWmUgqHLU,Amei esse quadro,0
w_eWmUgqHLU,preciso do brino no rango brabo,0
w_eWmUgqHLU,Esse vídeo tá perfeito pqp kakkakaa,0
w_eWmUgqHLU,Esse quadrooooo tem que ser toda semanaaaaaaa,0
w_eWmUgqHLU,N gostei desse comentador do mierda ao lado da Tata...,0
w_eWmUgqHLU,Que vídeo bommm !!!!,0
w_eWmUgqHLU,Brino tem que ser fixo nesse quadro 😂❤,1
w_eWmUgqHLU,Brino nosso ícone bissexual ✊🏻😌,2
w_eWmUgqHLU,Julia saiu do banco e ainda meteu gol no final do jogo,68
w_eWmUgqHLU,Brinooooooo,2
w_eWmUgqHLU,Esse quadro deveria ter toda semana!!!!!,0
w_eWmUgqHLU,me apaixonei na júlia,0
w_eWmUgqHLU,1:48 começa,1
w_eWmUgqHLU,Irmão isso aqui é muito bom,0
w_eWmUgqHLU,"Essa equipe tá maravilhosa, nunca rir tanto na minha vida 😂 , mas vídeos desse ❤",5
w_eWmUgqHLU,"Brino demorei pra conhecer, mas irmao caralho que mlk bom",14
w_eWmUgqHLU,29:55  Aqui eu me acabei. 😂,0
w_eWmUgqHLU,Que quadro bom mano,0
w_eWmUgqHLU,Eu não entendo yt mais sa porra e um filme?,0
w_eWmUgqHLU,Vic dava muuuuito mais match,214
w_eWmUgqHLU,1:03:45 eles botando fogo no bagui 😂😂,0
w_eWmUgqHLU,eu preciso de mais videos como esse,0
w_eWmUgqHLU,Maria Clara injustiçada,0
w_eWmUgqHLU,Parece um João bobo KAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAKAK,1
w_eWmUgqHLU,petição p os jurados serem fixos>>>,2
w_eWmUgqHLU,Era vic na certa 😂😂😂😂,0
w_eWmUgqHLU,BRINO E MAUMAU  BOM DEMAIS KAKAKAKAKAKAKASKAKAKAKAAKAKAKAKAKAK QUEREMOS ELES SEMPRE,34
w_eWmUgqHLU,"Vsfd, MEU  VÍDEO, MEU PROGRAMA, MINHA PRODUÇÃO, MINHAS PARTICIPANTES 
FAVORITOS, NUNCS VI ALGO TÃO INCRÍVEL, SE FOREM FAZER MAIS EPISÓDIOS, PFV TEM Q MANTER OS 3, E QUE INCRÍVEL",0
w_eWmUgqHLU,Meu deus 31:08  KQKAKAKAKAKA eu to morrendo,0
w_eWmUgqHLU,Tem que ser fissurado para sempre,1
w_eWmUgqHLU,Bruno tem um time mt bom pras piadas absurdas kajsksksksksksks,0
w_eWmUgqHLU,Hauahahahahaha porra ficou mt bom isso aqui,0
w_eWmUgqHLU,"Tem q colocar brino, maumau e Priscila Evilin",1
w_eWmUgqHLU,Brino e maumau tem que ser fixo messe quadro PQP 😂😂😂😂,0
w_eWmUgqHLU,Os caba é bom dms no entretenimento porr,0
w_eWmUgqHLU,esse vídeo tá incrível😂😂😂😂❤,0
w_eWmUgqHLU,Plmds eu pago uma assinatura pra ter esse programa toda semana,0
w_eWmUgqHLU,Brino é maravilhoso! Contratem ele ❤,2
w_eWmUgqHLU,Eu achei q não mas ficou bom faz mais😊,0
w_eWmUgqHLU,Esse programa tem ser toda semana NO MÍNIMO,6
w_eWmUgqHLU,vsfd nunca ri tanto na minha vida kskskskks,0
w_eWmUgqHLU,Brino,1
w_eWmUgqHLU,Vim pelo brino❤❤,1
w_eWmUgqHLU,Não acredito que fiquei 1 hora e meia assistindo isso mt bom,1
w_eWmUgqHLU,Tá pegando fogo 😂😂😂😂,0
w_eWmUgqHLU,"Brino entregou MUITO, que episódio bom pqp",282
w_eWmUgqHLU,Aqui nós teve um programa 😂😂😂😂,0
w_eWmUgqHLU,"maumau, thaizoca e brino PQP KSKSKSKSKKZKSKSKSKSKSKSS oq eu rir desses 3 é putaria 🤣🤣🤣",0
w_eWmUgqHLU,"Tem que ter podpaquera toda semana, com Brino e maumau fixos 😂😂😂😂🙏🙏🙏🙏",1
w_eWmUgqHLU,As finalistas foram as melhores hahahhaahahahah,0
w_eWmUgqHLU,"tava torcendo pra vic 
muito vibe boaa",0
w_eWmUgqHLU,😂,0
w_eWmUgqHLU,Por mais programa assim hahahahah tem que ter esse quadro ahhaha,7
w_eWmUgqHLU,"liberem um borrifador 
pra taisoca",1
w_eWmUgqHLU,Melhor de todos os programas amei 😊,0
w_eWmUgqHLU,Maluco ficou de pomba dura no final,0
w_eWmUgqHLU,Oque dei risada é brincadeira 😂 MT bom,0
w_eWmUgqHLU,"muito bom, rachei",0
w_eWmUgqHLU,Crlh melhor EP kkkkkkkkkkkkkkkkj,0
w_eWmUgqHLU,Que vídeo da hora mn vsfd😂,1
w_eWmUgqHLU,mds esse video tem tantas camadas,0
w_eWmUgqHLU,"Kakakakaka mt bom pprt tem q ter mais eps, os jurados foram maravilhosos",4
w_eWmUgqHLU,que quadro fodaH,0
w_eWmUgqHLU,1:08:09 Quebra nozes,2
w_eWmUgqHLU,pod pah parabéns se superaram pqp,0
w_eWmUgqHLU,me apaixonei pela vic,0
w_eWmUgqHLU,Amei vcs juntos 😂❤,0
w_eWmUgqHLU,Esse programa é genial!,1
w_eWmUgqHLU,Thais diva demaaaais,0
w_eWmUgqHLU,ae TRAS CARACOL RAIVOSO NO PODPAH AGORA MANOS,0
w_eWmUgqHLU,Os melhores jurados do mundo 😂😂😂,0
w_eWmUgqHLU,Muito legal,0
w_eWmUgqHLU,"Tem que ter toda semana, muito bom 😂",1
w_eWmUgqHLU,"Brino, Tatá e MauMau muito engraçadossss",1
w_eWmUgqHLU,Na moral que vídeo bom 😂,0
w_eWmUgqHLU,Eu torcendo pra Victoria deis do início 😢,9
w_eWmUgqHLU,"fazer isso não virsr um quadro fixo, com brino, tata e mamau, é jogar dinheiro fora, absurdo de engraçado",7
w_eWmUgqHLU,"Que zona, amei 😂",1
w_eWmUgqHLU,Não ficou nenhuma feinha foi fd brino😅,0
w_eWmUgqHLU,os jurados jamais podem mudar SKSKSKSKSSSKSKSKKKSKSKSK,1
w_eWmUgqHLU,Namoral tem q ter mais,0
w_eWmUgqHLU,Brino e mau mau tem que te um guadro juntos,0
w_eWmUgqHLU,Maravilhosoooooooooooooooooooooooooo,0
w_eWmUgqHLU,1:03:42 TA PEGANDO FOGO AKAKAKAKAKAKAKAKAKAK,2
w_eWmUgqHLU,Achei MT q ele ia na da Sherek 😔,635
w_eWmUgqHLU,muito bommm,0
w_eWmUgqHLU,melhor quadro do programa 😂😂😂😂,0
w_eWmUgqHLU,Pfv nunca parem com esse quadro,0
w_eWmUgqHLU,mano esse quadro foi simplismente fodastico... super legal e engraçado,1
w_eWmUgqHLU,"Muito bom mano, ri demais, eu apoio fazer mais😅😅",1
w_eWmUgqHLU,"Petição pra Brino, Maumau e Thaizoka serem fixosssss, mt bom",68
w_eWmUgqHLU,melhor video do genero da internet. por favor matenham sempre esse trio ai que é sucesso,3
w_eWmUgqHLU,Se eu não vê foto de casal no insta vou ficar puto!!,1
w_eWmUgqHLU,Shereka 10/10,0
w_eWmUgqHLU,Jurados fixos e já era,0
w_eWmUgqHLU,"Brino e Maumau tem que ser fixo nesse quadro, não tem como não",0
w_eWmUgqHLU,55:59 pisadaa,2
w_eWmUgqHLU,Essas camisa não tem como compra fora do Brasil né ?,1
w_eWmUgqHLU,brino e maumau são almas gêmeas,1
w_eWmUgqHLU,Muito bom 😂😂😂,0
w_eWmUgqHLU,Os convidados tem que ser fixos uns icones,1
w_eWmUgqHLU,brino com roupa do mau mau,0
w_eWmUgqHLU,49:40 esse mau-maukkk,3
w_eWmUgqHLU,48:16 n gostei da primeira 😢,1
w_eWmUgqHLU,47:06 do Pará,7
w_eWmUgqHLU,Cara isso tá muito bom KDKDKSKKSKDKSKSKSKSKSKS,0
w_eWmUgqHLU,42:56 simmmm,2
w_eWmUgqHLU,42:09 MT boaaaa,2
w_eWmUgqHLU,"35:43 foi no ""suvaco"" kakakak",8
w_eWmUgqHLU,32:48 até eu faço isso plmdd,9
w_eWmUgqHLU,Maumau é muito bom 😂😂,0
w_eWmUgqHLU,Pqp esse quadro tem que ser semanal e esses jurados tem que ser fixo 😂😂😂 eu ri pra caralho,7
w_eWmUgqHLU,Não gostei,0
w_eWmUgqHLU,Brino dando listerine pra dona Marta 😂😂😂😂😂😂😂😂,15
w_eWmUgqHLU,Mau mau tem q estar em todos,0
w_eWmUgqHLU,Essa dublagem no iniciou ficou amadora,0
w_eWmUgqHLU,victoria merecia ganhar essa!!!!!,0
w_eWmUgqHLU,"Pelo amor de Deus, petição pra ser pelo menos um por semana 😂😂😂 o melhor vídeo da internet de 2024.",7
w_eWmUgqHLU,"Tem que respeitar os cara são fd, fizeram um programa novo do caralho! Show dms",11
w_eWmUgqHLU,Slk esse quadro foi maravilhosoooo,2
w_eWmUgqHLU,Melhor que esse não existe que pena que acabou,1
w_eWmUgqHLU,petição pros nossos comentaristas se manterem sempre!,1
w_eWmUgqHLU,brino no fundo: eu gosto de quem rouba,0
w_eWmUgqHLU,"vocês são do caraaaaaamba! Achei que não tinha como melhorar, mas tinha sim 😂❤🎉",0
w_eWmUgqHLU,melhor vídeo da história do youtube,0
w_eWmUgqHLU,Muito bom véi,0
w_eWmUgqHLU,Eu peido com suvaco 🤣🤣🤣🤣🤣🤣🤣🤣,0
w_eWmUgqHLU,"Tata, Brino e Maumau vão virar CLT agora!!! Perfeitos nesse quadro",41
w_eWmUgqHLU,Brino e mau mau com quadro deles no podpah,2
w_eWmUgqHLU,Amei já quero mais desse,0
w_eWmUgqHLU,Quem veio por causa do Brino ?😅,0
w_eWmUgqHLU,1:30:07 ¿?¿?¿? Wath?,0
w_eWmUgqHLU,Julia ja participou do missao poddelas :P ❤️,1
w_eWmUgqHLU,🥲,0
w_eWmUgqHLU,😂😂😂😂😂❤❤❤❤❤,0
w_eWmUgqHLU,BRINO E MAUAMAU FOI UM ESPETÁCULO 😂😂😂 TODOS NÓS QUEREMOS ELES EM TODOS OS EPISÓDIOS,12
w_eWmUgqHLU,1:29:29 🤝🏾🗿💔,0
w_eWmUgqHLU,1:28:37 kakakakakakakak rachei com esse momento n tem como😂,2
w_eWmUgqHLU,Entretenimento; Brino 😂😂😂😂😂,0
w_eWmUgqHLU,Tem q ter mais desses pela mor de Deus,0
w_eWmUgqHLU,Muito bom 👏👏,0
w_eWmUgqHLU,"1:28:11  n é possível q ela deu uma dessa😂 c o brino falasse, eu duvido ela ia sair mais um entretenimento fresco kakakakakaka muito bom",7
w_eWmUgqHLU,Brino fixo nesse quadro,0
w_eWmUgqHLU,que vídeo bom 😂😂😂,0
w_eWmUgqHLU,1:24:52 🤝🏾🗿❤️,2
w_eWmUgqHLU,"Pqp mais vídeos como esse, vsfd vídeo bom do krlh ❤️",0
w_eWmUgqHLU,Mais please,0
w_eWmUgqHLU,"Um dos melhores canais dessa temática, surpreendeu! E olha que já assisti muitos. Tem muito potencial p explodir nesse cenário, consigo citar várias coisas positivas.",12
w_eWmUgqHLU,Bruno pra jurado permanenteeeee,2
w_eWmUgqHLU,Thiago sem t nesses quadros são perfeitos vey muito bom 😂😂,4
w_eWmUgqHLU,Top demais,0
w_eWmUgqHLU,Fazem maisss episódios assim,0
w_eWmUgqHLU,"Brino e mamau sempre, quadro fixo",0
w_eWmUgqHLU,trio parada dura....,0
w_eWmUgqHLU,brino tem que ser fixo,0
w_eWmUgqHLU,"Muito bom, façam mais! 😂❤",0
w_eWmUgqHLU,🤝🏾🗿,0
w_eWmUgqHLU,Brino tata e mau mau são muito resenha,1
w_eWmUgqHLU,Tem q ter toda semana esse quadro,4
w_eWmUgqHLU,"Brino, MauMau e Tata sao fodasssss!!! Que trio sensacional! “Empina pipa…. Ataaaaaa”",36
w_eWmUgqHLU,gênios do entretenimento.,2
w_eWmUgqHLU,suco de constrangimento!,1
w_eWmUgqHLU,Melhor programa de todos 🎉🎉🎉❤,1
w_eWmUgqHLU,"Tem que fechar esse trio denovo pros próximos quadros assim, muito bom 😂😂😂",6
w_eWmUgqHLU,Muito bom cara😂😂😂,0
w_eWmUgqHLU,"Ossa cara muito bom, façam mais pelo amor de Deus!!🤣❤️",0
w_eWmUgqHLU,Maumau fixo,0
w_eWmUgqHLU,PQP MTT BOM tem q ter mais disso no pod pah,1
w_eWmUgqHLU,45:21 eu levei um susto TAO grande,8
w_eWmUgqHLU,Cara que quadro Top akkakaka,0
w_eWmUgqHLU,"Essa mina de boddy, que mina linda tnc",1
w_eWmUgqHLU,"“tem romance, tem carinho e tem desejo”
- maumau, 2024

1:24:50",3
w_eWmUgqHLU,Tragam esse trio dnv!,3
w_eWmUgqHLU,video mt bom!,0
w_eWmUgqHLU,Maumau muito engraçado 🤣🤣🤣🤣🤣,1
w_eWmUgqHLU,Imitando aquele outro canal?,1
w_eWmUgqHLU,te amo brino,0
w_eWmUgqHLU,É O PAI BRINAOOOOOOO,0
w_eWmUgqHLU,Precisamos de mais quadro desse,0
w_eWmUgqHLU,Gente kakakak pra mim assistir isso tive que pausar 147 vezes kakaka me deu dor física 29:19,0
w_eWmUgqHLU,1:11:58 KAKAKAKAKA cara,0
w_eWmUgqHLU,Próximo EP com defante pra agora na minha mesa,3
w_eWmUgqHLU,maria clara é a melhor jjkkjkkkkkkkkkkkkkkkkkkkkkkkk,0
w_eWmUgqHLU,eu to nervoso caraio kakakakakak,0
w_eWmUgqHLU,tava na torcida pela vick,0
w_eWmUgqHLU,KAKAKAKAKAKAKAKAKAKAKAKA CARA N DA,0
w_eWmUgqHLU,Mano mt bom esse video cara,0
w_eWmUgqHLU,Precisamos mais disso. Pra ontem.,0
w_eWmUgqHLU,que ep maravilhoso vtmc 😂😂😂😂😂😂,0
w_eWmUgqHLU,que vídeo bom da porra,0
w_eWmUgqHLU,bom dms,0
w_eWmUgqHLU,Voces tem que continuar com isso HAHAHA caralho ficou muito bom hahahahah,17
w_eWmUgqHLU,programa do krl,0
w_eWmUgqHLU,Brino tem q ser fixo ou nao assisto mais! !!,20
w_eWmUgqHLU,Jjx,0
w_eWmUgqHLU,Júlia mereceu❤😂,0
w_eWmUgqHLU,HAHAHHAAH muito bom! Sensacional esse quadro 😂🚀,1
w_eWmUgqHLU,Isso tá mt bom,0
w_eWmUgqHLU,Mano eu amei isso ❤ tem que ter sempre,0
w_eWmUgqHLU,"Esse vídeo é incrivelmente bom, mas ele dói, ele é dolorido",66
w_eWmUgqHLU,"Natália minha xará, tu tem uma vibe ameinda kjkkkk agoniante",30
w_eWmUgqHLU,Esse vídeo está simplesmente EXCELENTE.  TEM QUE VIRAR QUADROOOOOO!!!!!,11
w_eWmUgqHLU,Os conselheiros são top de linha.,1
w_eWmUgqHLU,Mds que vídeo bom passei 2 horas vendo pq fiquei repetindo,4
w_eWmUgqHLU,AMEIIII,1
w_eWmUgqHLU,Que vídeo top!,0
w_eWmUgqHLU,brabo,0
w_eWmUgqHLU,"Sensacional esse programa ,ri que nossa",0
w_eWmUgqHLU,Brinooooo🎉,0
w_eWmUgqHLU,"Booom demais, já quero 2.0",0
w_eWmUgqHLU,Brino e maumau tiveram mt quimica juntos,0
w_eWmUgqHLU,"Gente faz mais esses vídeos dei muita risadas, amei. 😂❤",0
w_eWmUgqHLU,Tem que ter mais vídeo assim mto bom na moral,1
w_eWmUgqHLU,Adoreeeeeeeiiiiiiiii 😂😂😂😂,0
w_eWmUgqHLU,Habilidade oculta foi sacanagem,0
w_eWmUgqHLU,brino e maumau são cr7 e messi do entretenimento 🤣🤣🤣🤣,1
w_eWmUgqHLU,Brino e mamau foram essenciais pro quadro ahahahahahahha mtoooo bom!!!! 😂😂,1
w_eWmUgqHLU,"mano muito bom, eu ri muito.... tem que ter esse programa denovo",0
w_eWmUgqHLU,brino é muito necessário ai,0
w_eWmUgqHLU,Xonei no Brino😍,0
w_eWmUgqHLU,Cara isso tá muito bom na moral 😂,0
w_eWmUgqHLU,Nada nesse mês me fez rir tanto,0
w_eWmUgqHLU,brio maumau e taisoca melhor ttrio,0
w_eWmUgqHLU,Ameiiii muito!,0
w_eWmUgqHLU,Car@lh@@@@@@@ amei esse progama ❤️,0
w_eWmUgqHLU,Essa da camisa do Sherek é linda demais,33
w_eWmUgqHLU,Apaixonei na fit,0
w_eWmUgqHLU,Façam maaaaaaais episódios pelo amor de deus,0
w_eWmUgqHLU,vih campeã moral!!!!!! 💝,1
w_eWmUgqHLU,Vivi😍,0
w_eWmUgqHLU,"Caralho, esse quadro ficou muito bom pqp",3
w_eWmUgqHLU,Amei por mais quadros assim por favor!!!!!akakakaka,0
w_eWmUgqHLU,"Melhor vídeo, nrml . Brino ESPETACULAR",1
w_eWmUgqHLU,que vídeo incrível!,0
w_eWmUgqHLU,tem que ter um quadro desse semanal plmds,0
w_eWmUgqHLU,Duas palavras: 1 Para 2 Bens. Brino incrível como sempre,74
w_eWmUgqHLU,Vim pela mariaaa,0
w_eWmUgqHLU,Muito bom cara😂,0
w_eWmUgqHLU,incrível 😂😂😂😂😂😂😂,0
w_eWmUgqHLU,Muito bomooo,0
w_eWmUgqHLU,MELHOR VÍDEO MDSS AJAKKAKAJJAKAKAKA,0
w_eWmUgqHLU,"vim pelo Brino! muito bom PodPah pode fazer mais, ficou muitooo bom mano!",8
w_eWmUgqHLU,Reis do entretenimento,0
w_eWmUgqHLU,Fui Vic dms af,0
w_eWmUgqHLU,Loucuras Loucuras 😂,0
w_eWmUgqHLU,Façam mais 😂😂😂😂,0
w_eWmUgqHLU,"Muito bommmmmm, ri demais",0
w_eWmUgqHLU,"Parte 2 pra ontem, bom pra caralho 😂😂😂😂😂",0
w_eWmUgqHLU,Dona marta MVP,0
w_eWmUgqHLU,PORFAVOR MANTENHAM ESSE JURI!!!!!! não tirem esse trio,4848
w_eWmUgqHLU,Onde compra essa camisa,0
w_eWmUgqHLU,coloca maumau fixo nessa parada,0
w_eWmUgqHLU,Não se relacionem com veterinárias,0
w_eWmUgqHLU,"Manos, maravilho.. tem vários programas assim , mais vc e diferente ao extremo!!!",0
w_eWmUgqHLU,"ISSO FOI PERFEITOOOOOO, FAÇAM MAIS🙌🏽🙌🏽🙌🏽",1
w_eWmUgqHLU,Brino e Maumau tem que serem consecutivos no programa,1
w_eWmUgqHLU,Gente a R… marcandooo passada hahahahaha,0
w_eWmUgqHLU,giulia foi zica,0
w_eWmUgqHLU,faz mais,0
w_eWmUgqHLU,Bem melhor do que os outros caras,0
w_eWmUgqHLU,Mano oque eu ri desse quadro nn tá escrito 😂😂😂,1
w_eWmUgqHLU,"Caralho, Brino é demais 😂😂😂😂",1
w_eWmUgqHLU,MUITO BOM,0
w_eWmUgqHLU,KAAKAKAKAKAKAKAJ,0
w_eWmUgqHLU,"Quando eu vi fit com Brino, tive que assistir 🥹🥹🥹❤️",3
w_eWmUgqHLU,"Mulher fala que homem é tudo igual, mas aí manda um “oi eu sou publicitária, gosto de samba, de cerveja, de praia, fumar umzinho, te levaria pra um pagode, daria no primeiro encontro mas depende da energia.”",94
w_eWmUgqHLU,Isso ficou absurdo de bom !!!!,0
w_eWmUgqHLU,Vim pelo Brino 🎉🎉 participação icônica 🥳,0
w_eWmUgqHLU,Brino tem que ser jurado fixo!!!,0
w_eWmUgqHLU,Tatá foi essencial no quadroooio!!! ❤❤,0
w_eWmUgqHLU,OBRIGATÓRIO TER MAIS PROGRAMAS DESSE,0
w_eWmUgqHLU,😂😂😂😂😂😂😂 😂😂😂😂😂,0
w_eWmUgqHLU,PQ TAO FORCANDP,0
w_eWmUgqHLU,Skkskskskskksksk parabéns pro diretor e a equipe,0
w_eWmUgqHLU,acerteiiiiii 😂,0
w_eWmUgqHLU,"Pow q vídeo bom, os jurados foi muito da hora 😂😂😂 rir muito",0
w_eWmUgqHLU,1:19:38 eles dizem q sao badboy mas essas cenas n nos inganam....,61
w_eWmUgqHLU,Isso tem que virar um quadro do canal com toda certeza do mundo,3
w_eWmUgqHLU,Muito bom 😂 o Bruno tinha que tá em todas,0
w_eWmUgqHLU,Brino e maumau são fodas 😂😂😂,0
w_eWmUgqHLU,"CARALHO MUITO BOM, PARABÉNS AOS ENVOLVIDOS!!!!!!!!",2
w_eWmUgqHLU,Deve virar um quadro fixo,0
w_eWmUgqHLU,Muito bom,0
w_eWmUgqHLU,"PQPPL,Muito boom!!!!!",0
w_eWmUgqHLU,"PQPPL,Muito boom!!!!!",0
w_eWmUgqHLU,"Simplesmente sensacional, melhorou meu dia 1000%",6
w_eWmUgqHLU,Eu quero essas peitaa do podpah meooo paiiii,0
w_eWmUgqHLU,"""tá enjaulada"" ""tá tá tá liberta"" kakakakakakak",0
w_eWmUgqHLU,Porra… essa mina aí é poderosa pqp,0
w_eWmUgqHLU,aqueles caras?,1
w_eWmUgqHLU,brino e maumau são malucos véi,0
w_eWmUgqHLU,TAVA TORCENDP PELA JULIA,0
w_eWmUgqHLU,Tá pegando fogo 😂😂😂😂,0
w_eWmUgqHLU,Que vídeo incrível!! Tem que virar quadro pra ONTEM! 😂😂,3
w_eWmUgqHLU,q vídeo maravilhoso❤,0
w_eWmUgqHLU,"Esse quadro tem q virar fixo, com maumau e Brino",6
w_eWmUgqHLU,Duuuuuuu kralhooooo,0
w_eWmUgqHLU,TEM QUE TER MAIS ESSE QUADRO,0
w_eWmUgqHLU,Brino maumau e Thaís pra sempre,8
w_eWmUgqHLU,queremos maaaais,0
w_eWmUgqHLU,Muito fod*,0
w_eWmUgqHLU,Quero mais episódios  desses ❤❤,0
w_eWmUgqHLU,Cara que vídeo boooooooommmmm🎉,0
w_eWmUgqHLU,Tem que ter mais vídeos assim! 😂😂😂,0
w_eWmUgqHLU,Será que eles vão fica juntos definitivamente?,0
w_eWmUgqHLU,Bom demaaaaaaaaaais,0
w_eWmUgqHLU,brino e maumau deu uma quimica absurda,1
w_eWmUgqHLU,ESSA PARTE DA HABILIDADE OCULTA FOI DEMAIS  HAHAHHA RI MUITO,1
w_eWmUgqHLU,Eu ameeeeeei ❤😂,0
w_eWmUgqHLU,"Acho que foi um dos melhores neste formato, parabéns podpah ficou excelente!!",1
w_eWmUgqHLU,Agora todo mundo quer fazer esse formato. Os caça hype,1
w_eWmUgqHLU,Brino e maumau são mt bons,0
w_eWmUgqHLU,TODO mundo ve q ele nao e chegado...homem qdo quer ja com grana tem qualquer uma bonita. por favor,0
w_eWmUgqHLU,Eu nunca ri tanto na minha vida,0
w_eWmUgqHLU,brino foi incrivel,0
w_eWmUgqHLU,QUE VÍDEO INCRÍVELLL!!!,0
w_eWmUgqHLU,"Aew, na moral...que programa fooood#....
Podem fazer mais que achei dahora",5
w_eWmUgqHLU,Raquel diva injustiçada!!!! Tem mais talento e carisma que todas juntas,24
w_eWmUgqHLU,"esse foi um dos melhores vídeos que eu vi esse ano, ri do começo ao fim",0
w_eWmUgqHLU,mt bom,0
w_eWmUgqHLU,eu sou time Viki!,0
w_eWmUgqHLU,Melhor quadro,0
w_eWmUgqHLU,As melhores dinâmicas 😂,0
w_eWmUgqHLU,"Brino, Mamau e Priscila seriam INCRIVEIS ❤",0
w_eWmUgqHLU,Vic você é marao,2
w_eWmUgqHLU,Equilibrista akakaka,4
w_eWmUgqHLU,"TA MALUCO, MUITO BOM HAHAHAHAHAHAHAHA",14
w_eWmUgqHLU,Melhor programa da vida todaaaaaaaaaaa,8
w_eWmUgqHLU,Vocês sabem ser criativos. Parabéns! Sempre me divirto muito hahaha,1
w_eWmUgqHLU,Muito booooom !!!!,0
w_eWmUgqHLU,Lucas Inutilismo no próximo por favor,423
w_eWmUgqHLU,Falto Thiago sem T,1
w_eWmUgqHLU,Perfect,0
w_eWmUgqHLU,os três tem q estar sempre juntos KAKKAKAKKAKK,1
w_eWmUgqHLU,Que programa bom! 😂😂😂😂😂😂😂😂,0
w_eWmUgqHLU,"1:01:23 esse trio deu certo demais, agora eu quero eles fixos no quadro e o brino e tia claudia no rango brabo!",909
w_eWmUgqHLU,brino skin morador de rua,0
w_eWmUgqHLU,Manooooooooo rachei slkkk,0
w_eWmUgqHLU,Muuuuuuito bom !,0
w_eWmUgqHLU,Começa 1:49,0
w_eWmUgqHLU,kakaakkakakaakakkakakkakakaka eles dançado vei,1
w_eWmUgqHLU,ISSO TEM Q SER UM QUADROOOOOOO,0
w_eWmUgqHLU,Q vídeo bom 😂❤,0
w_eWmUgqHLU,Brino e Thaizoca como jurados fixos por favooooooor ❤❤❤❤,7
w_eWmUgqHLU,Que coisa linda de se ver,0
w_eWmUgqHLU,Preciso do Brino mais vezes,0
w_eWmUgqHLU,Muito bom,0
w_eWmUgqHLU,Que vídeo sensacional kakakakaakkakakaka,0
w_eWmUgqHLU,Muito bom 😂😂😂😂 1:33:09,2
w_eWmUgqHLU,Nem assisti mas já amo,0
w_eWmUgqHLU,Ela é linda! Casalzão hehehe,0
w_eWmUgqHLU,Sem palavras ficou maravilhoso,0
w_eWmUgqHLU,PodCopiah,0
w_eWmUgqHLU,Brino é a cara desse quadro.,0
w_eWmUgqHLU,😂😂😂😂😂😂😂😂😂 rir muito,0
w_eWmUgqHLU,Brino ❤❤❤❤,0
w_eWmUgqHLU,Brino é um ícone 😂😂😂😂,2
w_eWmUgqHLU,Pqp vsfd esses caras são os melhores em tudo que fazem,1
w_eWmUgqHLU,To chorandooooo de RIR - PQP,2
w_eWmUgqHLU,Brino revoltado: você tem que entender 🤣,1
w_eWmUgqHLU,Pickmegirl detectada,0
w_eWmUgqHLU,Sensacional!!!!! quero um programa desse pra já !!!! com os mesmos jurados,1
w_eWmUgqHLU,Melhor progama de todos os tempos,2
w_eWmUgqHLU,muito bom,0
w_eWmUgqHLU,Chapou Man,0
w_eWmUgqHLU,Bobeira boa do Krl Vsfd 😂😂,0
w_eWmUgqHLU,Faaaaz mais 😂,0
w_eWmUgqHLU,Brino eu te amo,0
w_eWmUgqHLU,Melhor programa da vidaaaaaaaaaaaaaaaaaa,0
w_eWmUgqHLU,Semanalmente,0
w_eWmUgqHLU,Aii queria ser amiga deles ia zoar muito juntos 😂,5
w_eWmUgqHLU,Brinooooooo,0
w_eWmUgqHLU,I a galera pede bis  !!!!,0
w_eWmUgqHLU,mlk essa primeira mexeu comigo pqp kkkkkkkkkkkkkkl,28
w_eWmUgqHLU,Pra mim nem uma delas não tava com química pprt na moral,1
w_eWmUgqHLU,"Esse programa semanalmente, por favor",0
w_eWmUgqHLU,Brino é o melhor disparado 😂😂😂 o cara é sensacional,15
w_eWmUgqHLU,Isso é o verdadeiro entretenimento,3
w_eWmUgqHLU,mano isso é muito bom,0
w_eWmUgqHLU,INCRIVEL!!!!!!,0
w_eWmUgqHLU,Obrigado Brino 😂,0
w_eWmUgqHLU,Eu vi uma coisa marcando... 🤔😉🤔,0
w_eWmUgqHLU,tem que fazer maís,0
w_eWmUgqHLU,muito bom,0
w_eWmUgqHLU,Vey amei 😂😂😂,0
w_eWmUgqHLU,AAAAAAH QUE DEMAAAAAIS,0
w_eWmUgqHLU,instagram das mina falto,0
w_eWmUgqHLU,"Olha uma ilha, uma onda, uma ilha, uma onda 😂😂😂",0
w_eWmUgqHLU,que vídeo maravilhosoooooooo🎉,0
w_eWmUgqHLU,Precisa virar um programa do canal,5
w_eWmUgqHLU,"Pqp, muito bom",2
w_eWmUgqHLU,"mirou no aqueles caras, acertou na banheira do gugu",231
w_eWmUgqHLU,Vic>>>>>>>>,4
